Wavelength;Normalized Flux;
6024.653652;0.997170985;
6024.667333;0.998365541;
6024.681015;0.999917509;
6024.694695;1.001022001;
6024.708374;1.002209152;
6024.722053;1.002807691;
6024.735731;1.003517662;
6024.749408;1.004585349;
6024.763085;1.004972147;
6024.77676;1.004963373;
6024.790435;1.0054788;
6024.804109;1.005101816;
6024.817783;1.005135197;
6024.831455;1.004973494;
6024.845127;1.003966255;
6024.858798;1.003437005;
6024.872468;1.003220222;
6024.886138;1.003002637;
6024.899806;1.002151895;
6024.913474;1.001968978;
6024.927141;1.00151709;
6024.940808;1.000798031;
6024.954473;1.000256253;
6024.968138;0.999717661;
6024.981802;0.998853186;
6024.995466;0.998970187;
6025.009128;0.998972142;
6025.02279;0.998175947;
6025.036451;0.9981128;
6025.050111;0.997556144;
6025.063771;0.997010885;
6025.077429;0.996074803;
6025.091087;0.995199519;
6025.104744;0.993993182;
6025.118401;0.992858137;
6025.132056;0.99168877;
6025.145711;0.990471462;
6025.159365;0.989381602;
6025.173018;0.987988254;
6025.186671;0.987230291;
6025.200322;0.98694472;
6025.213973;0.987548304;
6025.227624;0.987856495;
6025.241273;0.988172855;
6025.254922;0.987889626;
6025.268569;0.986458891;
6025.282217;0.983067982;
6025.295863;0.978723842;
6025.309508;0.972188292;
6025.323153;0.964205997;
6025.336797;0.955474511;
6025.350441;0.94659793;
6025.364083;0.938801525;
6025.377725;0.933619434;
6025.391366;0.931851194;
6025.405006;0.935016022;
6025.418645;0.940860372;
6025.432284;0.949377099;
6025.445922;0.957955575;
6025.459559;0.966440155;
6025.473195;0.974502221;
6025.486831;0.980753695;
6025.500465;0.985721661;
6025.514099;0.989662552;
6025.527733;0.992640282;
6025.541365;0.995916843;
6025.554997;0.996539458;
6025.568628;0.997842572;
6025.582258;0.998601482;
6025.595887;0.997180817;
6025.609516;0.99547887;
6025.623144;0.991329825;
6025.636771;0.986998364;
6025.650397;0.979990897;
6025.664023;0.97148741;
6025.677648;0.961876592;
6025.691272;0.951412155;
6025.704895;0.941438812;
6025.718517;0.9332701;
6025.732139;0.930972878;
6025.74576;0.938526165;
6025.75938;0.941743169;
6025.773;0.944278213;
6025.786618;0.951161711;
6025.800236;0.961066154;
6025.813853;0.969710594;
6025.82747;0.978334099;
6025.841085;0.985002851;
6025.8547;0.9899534;
6025.868314;0.99405711;
6025.881927;0.996628866;
6025.89554;0.99880807;
6025.909152;1.000866648;
6025.922763;1.002333101;
6025.936373;1.002087005;
6025.949982;1.002342529;
6025.963591;1.001806906;
6025.977199;1.0010038;
6025.990806;1.000061558;
6026.004412;0.997974247;
6026.018018;0.99570209;
6026.031623;0.992565218;
6026.045227;0.988636465;
6026.05883;0.985191504;
6026.072433;0.981855728;
6026.086034;0.977273309;
6026.099635;0.974392746;
6026.113236;0.971085759;
6026.126835;0.96858887;
6026.140434;0.967741102;
6026.154032;0.967724216;
6026.167629;0.969256961;
6026.181225;0.972133401;
6026.194821;0.975192832;
6026.208416;0.978565822;
6026.22201;0.981408342;
6026.235603;0.9842983;
6026.249196;0.985891036;
6026.262788;0.986201372;
6026.276379;0.985406924;
6026.289969;0.983676084;
6026.303559;0.982844359;
6026.317147;0.981094343;
6026.330735;0.979857448;
6026.344323;0.979225061;
6026.357909;0.97804097;
6026.371495;0.977511983;
6026.38508;0.977595251;
6026.398664;0.979082312;
6026.412247;0.979891899;
6026.42583;0.983273275;
6026.439412;0.986729573;
6026.452993;0.989342846;
6026.466573;0.992436696;
6026.480153;0.995146081;
6026.493732;0.997260535;
6026.50731;0.998672528;
6026.520887;1.000106066;
6026.534464;0.999883066;
6026.548039;0.999832993;
6026.561614;0.999139924;
6026.575189;0.997066625;
6026.588762;0.995722864;
6026.602335;0.994001583;
6026.615907;0.991094366;
6026.629478;0.989973908;
6026.643048;0.988637797;
6026.656618;0.987568106;
6026.670187;0.987664743;
6026.683755;0.987766019;
6026.697323;0.986673708;
6026.710889;0.986387235;
6026.724455;0.985785183;
6026.73802;0.984328661;
6026.751584;0.983297361;
6026.765148;0.981773647;
6026.778711;0.980781399;
6026.792273;0.980181371;
6026.805834;0.980205015;
6026.819395;0.979713602;
6026.832954;0.979532923;
6026.846513;0.97790004;
6026.860072;0.975704409;
6026.873629;0.971564643;
6026.887186;0.963025697;
6026.900742;0.950571677;
6026.914297;0.933149751;
6026.927851;0.907621754;
6026.941405;0.87189606;
6026.954958;0.824331318;
6026.96851;0.765214824;
6026.982061;0.696100539;
6026.995612;0.623996712;
6027.009162;0.555319042;
6027.022711;0.498593039;
6027.036259;0.461704122;
6027.049807;0.449096661;
6027.063353;0.461483842;
6027.0769;0.496092795;
6027.090445;0.547919497;
6027.103989;0.608309543;
6027.117533;0.670978577;
6027.131076;0.72990834;
6027.144618;0.781411591;
6027.15816;0.82418224;
6027.171701;0.859370261;
6027.18524;0.887213699;
6027.19878;0.909958881;
6027.212318;0.928244313;
6027.225856;0.942326556;
6027.239393;0.953946268;
6027.252929;0.963055678;
6027.266464;0.969198226;
6027.279999;0.975192886;
6027.293533;0.978038371;
6027.307066;0.98031363;
6027.320598;0.98074396;
6027.33413;0.980750451;
6027.347661;0.981359633;
6027.361191;0.980726683;
6027.37472;0.981358884;
6027.388249;0.98176256;
6027.401776;0.982297577;
6027.415303;0.982593641;
6027.42883;0.983955503;
6027.442355;0.985106267;
6027.45588;0.985912364;
6027.469404;0.988481831;
6027.482927;0.990237174;
6027.49645;0.992077724;
6027.509971;0.994346626;
6027.523492;0.995568583;
6027.537013;0.996905861;
6027.550532;0.997687289;
6027.564051;0.997651851;
6027.577569;0.99803611;
6027.591086;0.997761273;
6027.604602;0.995949073;
6027.618118;0.994571852;
6027.631633;0.992170413;
6027.645147;0.989099718;
6027.65866;0.985222574;
6027.672173;0.981012098;
6027.685685;0.975965592;
6027.699196;0.973094786;
6027.712706;0.971516328;
6027.726216;0.971482879;
6027.739725;0.97419103;
6027.753233;0.977472256;
6027.76674;0.981297201;
6027.780247;0.985542046;
6027.793753;0.988903969;
6027.807258;0.992216202;
6027.820762;0.995399372;
6027.834265;0.996650165;
6027.847768;0.996808251;
6027.86127;0.996924513;
6027.874771;0.995573292;
6027.888272;0.99337938;
6027.901772;0.989356538;
6027.915271;0.985570381;
6027.928769;0.981449869;
6027.942266;0.977891646;
6027.955763;0.977070715;
6027.969259;0.977501221;
6027.982754;0.979243483;
6027.996249;0.982761598;
6028.009743;0.986235926;
6028.023235;0.989640282;
6028.036728;0.992161299;
6028.050219;0.993975599;
6028.06371;0.995374883;
6028.0772;0.995496395;
6028.090689;0.99386103;
6028.104177;0.991131426;
6028.117665;0.987650914;
6028.131152;0.982310667;
6028.144638;0.975231238;
6028.158123;0.966890341;
6028.171608;0.957904025;
6028.185092;0.948461221;
6028.198575;0.939330218;
6028.212057;0.93222788;
6028.225539;0.927329431;
6028.23902;0.924219472;
6028.2525;0.924462923;
6028.265979;0.928587761;
6028.279458;0.933312679;
6028.292936;0.940512624;
6028.306413;0.949284631;
6028.319889;0.95673556;
6028.333365;0.965148903;
6028.346839;0.971939931;
6028.360313;0.97784034;
6028.373787;0.982402204;
6028.387259;0.985673985;
6028.400731;0.988554311;
6028.414202;0.990947352;
6028.427672;0.9927756;
6028.441142;0.994993048;
6028.454611;0.995507256;
6028.468079;0.997194881;
6028.481546;0.998413673;
6028.495013;0.998331848;
6028.508478;0.998605187;
6028.521943;0.998192782;
6028.535408;0.996300967;
6028.548871;0.994447614;
6028.562334;0.992077469;
6028.575796;0.988470557;
6028.589257;0.985157997;
6028.602718;0.981217965;
6028.616177;0.979042431;
6028.629636;0.977103871;
6028.643095;0.975847141;
6028.656552;0.975072303;
6028.670009;0.974413899;
6028.683465;0.974829322;
6028.69692;0.975262069;
6028.710374;0.976351011;
6028.723828;0.977557029;
6028.737281;0.979187333;
6028.750733;0.980690641;
6028.764185;0.982265438;
6028.777635;0.984148276;
6028.791085;0.985058628;
6028.804535;0.985862802;
6028.817983;0.985882139;
6028.831431;0.984243212;
6028.844878;0.981813867;
6028.858324;0.979539073;
6028.871769;0.97670762;
6028.885214;0.974388884;
6028.898658;0.972176383;
6028.912101;0.970164162;
6028.925544;0.969259629;
6028.938985;0.968717299;
6028.952426;0.968668833;
6028.965866;0.96998481;
6028.979306;0.971550165;
6028.992744;0.973641346;
6029.006182;0.976327584;
6029.01962;0.979494898;
6029.033056;0.982988385;
6029.046492;0.985468224;
6029.059927;0.98824941;
6029.073361;0.989971455;
6029.086794;0.990859135;
6029.100227;0.991700342;
6029.113659;0.991195156;
6029.12709;0.99116915;
6029.14052;0.990799198;
6029.15395;0.989933045;
6029.167379;0.989922417;
6029.180807;0.989655756;
6029.194234;0.98867601;
6029.207661;0.987702557;
6029.221087;0.986033192;
6029.234512;0.985712593;
6029.247937;0.985782513;
6029.26136;0.986745731;
6029.274783;0.987297229;
6029.288205;0.989294832;
6029.301627;0.991679569;
6029.315047;0.994234997;
6029.328467;0.996365658;
6029.341886;0.998375997;
6029.355305;1.000262782;
6029.368722;1.000885187;
6029.382139;1.002568183;
6029.395556;1.00279617;
6029.408971;1.002934136;
6029.422386;1.002691612;
6029.435799;1.002699777;
6029.449213;1.002397829;
6029.462625;1.002469973;
6029.476037;1.001780599;
6029.489448;1.002055128;
6029.502858;1.001413686;
6029.516267;1.001835471;
6029.529676;1.002564732;
6029.543084;1.002340914;
6029.556491;1.002861309;
6029.569897;1.002904762;
6029.583303;1.002866722;
6029.596708;1.003128506;
6029.610112;1.00303436;
6029.623516;1.002657472;
6029.636918;1.001578839;
6029.65032;1.00001778;
6029.663721;0.998479219;
6029.677122;0.997226078;
6029.690522;0.995032223;
6029.70392;0.993379414;
6029.717319;0.99165999;
6029.730716;0.989666488;
6029.744113;0.986242114;
6029.757509;0.982756432;
6029.770904;0.977543401;
6029.784298;0.971308354;
6029.797692;0.963667044;
6029.811085;0.954100364;
6029.824477;0.943497257;
6029.837869;0.930816715;
6029.851259;0.917728895;
6029.864649;0.906045792;
6029.878039;0.896644517;
6029.891427;0.891146535;
6029.904815;0.890597431;
6029.918202;0.89506957;
6029.931588;0.902844693;
6029.944974;0.913672211;
6029.958358;0.924733455;
6029.971742;0.936043756;
6029.985126;0.945838124;
6029.998508;0.953915685;
6030.01189;0.960882218;
6030.025271;0.966275838;
6030.038651;0.971278636;
6030.052031;0.976191241;
6030.065409;0.98005628;
6030.078787;0.983623584;
6030.092165;0.986877669;
6030.105541;0.990228698;
6030.118917;0.992547762;
6030.132292;0.994310327;
6030.145666;0.995856353;
6030.15904;0.995966869;
6030.172413;0.997033827;
6030.185785;0.997835584;
6030.199156;0.997334325;
6030.212527;0.996765998;
6030.225896;0.99606111;
6030.239265;0.993993495;
6030.252634;0.993263284;
6030.266001;0.991521018;
6030.279368;0.989675707;
6030.292734;0.989451226;
6030.3061;0.989108555;
6030.319464;0.990745281;
6030.332828;0.991090215;
6030.346191;0.992586865;
6030.359553;0.994670061;
6030.372915;0.995658994;
6030.386276;0.996540888;
6030.399636;0.997211777;
6030.412995;0.996791651;
6030.426354;0.996375816;
6030.439712;0.995048952;
6030.453069;0.993666951;
6030.466426;0.991300837;
6030.479781;0.987987014;
6030.493136;0.983475286;
6030.50649;0.978186651;
6030.519844;0.971170443;
6030.533196;0.961774151;
6030.546548;0.949707379;
6030.5599;0.933512327;
6030.57325;0.912517792;
6030.5866;0.889284342;
6030.599949;0.865235623;
6030.613297;0.845676707;
6030.626644;0.83349083;
6030.639991;0.831094357;
6030.653337;0.838871403;
6030.666682;0.854146377;
6030.680027;0.874678035;
6030.693371;0.89698233;
6030.706714;0.91817269;
6030.720056;0.937242115;
6030.733397;0.953337308;
6030.746738;0.96635285;
6030.760078;0.976324058;
6030.773418;0.983215922;
6030.786756;0.988501294;
6030.800094;0.99231966;
6030.813431;0.994689434;
6030.826767;0.996424883;
6030.840103;0.995775535;
6030.853438;0.995333276;
6030.866772;0.993429484;
6030.880105;0.990536958;
6030.893438;0.987334512;
6030.90677;0.983095828;
6030.920101;0.978819237;
6030.933431;0.973071546;
6030.946761;0.966311797;
6030.96009;0.959920301;
6030.973418;0.952809713;
6030.986745;0.945117646;
6031.000072;0.937572332;
6031.013398;0.931544248;
6031.026723;0.927725419;
6031.040048;0.925567162;
6031.053371;0.927144069;
6031.066694;0.931710561;
6031.080017;0.938148644;
6031.093338;0.945640625;
6031.106659;0.953457522;
6031.119979;0.961232787;
6031.133298;0.968526793;
6031.146617;0.973791386;
6031.159934;0.977160697;
6031.173251;0.979329423;
6031.186568;0.97918735;
6031.199883;0.977735895;
6031.213198;0.974059025;
6031.226512;0.969574556;
6031.239826;0.966403427;
6031.253138;0.964894366;
6031.26645;0.96525827;
6031.279761;0.966717542;
6031.293071;0.969939526;
6031.306381;0.973567803;
6031.31969;0.977380948;
6031.332998;0.979691327;
6031.346306;0.98152475;
6031.359612;0.98217877;
6031.372918;0.980955927;
6031.386223;0.979612669;
6031.399528;0.976988225;
6031.412831;0.974285422;
6031.426134;0.971836755;
6031.439437;0.968741446;
6031.452738;0.966933413;
6031.466039;0.966619761;
6031.479339;0.966303547;
6031.492638;0.967370925;
6031.505937;0.967417171;
6031.519235;0.966351206;
6031.532532;0.963561716;
6031.545828;0.956036529;
6031.559123;0.94306718;
6031.572418;0.922480595;
6031.585712;0.893324369;
6031.599006;0.853439021;
6031.612298;0.805971521;
6031.62559;0.756030311;
6031.638881;0.710332295;
6031.652172;0.677140975;
6031.665461;0.663131924;
6031.67875;0.670269471;
6031.692039;0.696819021;
6031.705326;0.735902678;
6031.718613;0.782059774;
6031.731899;0.828999257;
6031.745184;0.871280586;
6031.758468;0.907279888;
6031.771752;0.935923462;
6031.785035;0.957139455;
6031.798317;0.972613088;
6031.811599;0.982894398;
6031.82488;0.989713287;
6031.83816;0.994394974;
6031.851439;0.997171554;
6031.864718;0.999045884;
6031.877995;0.99862371;
6031.891273;0.999015716;
6031.904549;0.998724203;
6031.917825;0.99730744;
6031.931099;0.996734257;
6031.944374;0.996161867;
6031.957647;0.995106298;
6031.97092;0.993740023;
6031.984192;0.992948603;
6031.997463;0.992333359;
6032.010733;0.992069517;
6032.024003;0.991648701;
6032.037272;0.991208241;
6032.05054;0.991305329;
6032.063808;0.990915402;
6032.077075;0.991219844;
6032.090341;0.991341853;
6032.103606;0.992115491;
6032.116871;0.992045707;
6032.130134;0.993273618;
6032.143397;0.993968103;
6032.15666;0.994347514;
6032.169921;0.995455298;
6032.183182;0.995573022;
6032.196442;0.996067561;
6032.209702;0.996084823;
6032.222961;0.995903049;
6032.236219;0.996116396;
6032.249476;0.996189552;
6032.262732;0.996576971;
6032.275988;0.996345801;
6032.289243;0.996619374;
6032.302497;0.99721413;
6032.315751;0.997947889;
6032.329003;0.999482171;
6032.342256;1.000102824;
6032.355507;1.001090334;
6032.368757;1.001825263;
6032.382007;1.001695889;
6032.395256;1.002096218;
6032.408505;1.002292167;
6032.421752;1.001870443;
6032.434999;1.001969851;
6032.448245;1.001655827;
6032.461491;1.001143672;
6032.474736;1.000043828;
6032.48798;0.998521376;
6032.501223;0.996112495;
6032.514465;0.992994698;
6032.527707;0.98886071;
6032.540948;0.982542419;
6032.554188;0.975895176;
6032.567428;0.969277017;
6032.580667;0.962326295;
6032.593905;0.957465353;
6032.607142;0.95532177;
6032.620379;0.955082426;
6032.633615;0.957161161;
6032.64685;0.960257562;
6032.660084;0.963194099;
6032.673318;0.967182688;
6032.686551;0.971145434;
6032.699783;0.975477961;
6032.713014;0.979619293;
6032.726245;0.98412405;
6032.739475;0.987881047;
6032.752704;0.990906211;
6032.765933;0.99297063;
6032.779161;0.995247453;
6032.792388;0.996924136;
6032.805614;0.997989136;
6032.81884;0.998510565;
6032.832065;0.999278062;
6032.845289;0.999131887;
6032.858512;0.998609338;
6032.871735;0.998958798;
6032.884957;0.998835187;
6032.898178;0.998412231;
6032.911398;0.997783688;
6032.924618;0.997425792;
6032.937837;0.997047961;
6032.951055;0.996573683;
6032.964273;0.996044629;
6032.97749;0.997202733;
6032.990706;0.997476002;
6033.003921;0.998062138;
6033.017136;0.998396954;
6033.030349;0.99880219;
6033.043563;0.999690078;
6033.056775;0.999838604;
6033.069987;0.999238037;
6033.083198;0.999042826;
6033.096408;0.998981268;
6033.109617;0.997967285;
6033.122826;0.997764553;
6033.136034;0.997351373;
6033.149241;0.996429382;
6033.162448;0.996240018;
6033.175654;0.99546698;
6033.188859;0.995401872;
6033.202063;0.995298503;
6033.215267;0.995566494;
6033.228469;0.995286655;
6033.241672;0.996071645;
6033.254873;0.996233468;
6033.268074;0.996159646;
6033.281274;0.99658517;
6033.294473;0.996686444;
6033.307671;0.997316461;
6033.320869;0.997426155;
6033.334066;0.998019301;
6033.347262;0.998629105;
6033.360458;0.999416815;
6033.373653;1.000010948;
6033.386847;1.000140357;
6033.40004;0.999782438;
6033.413233;0.999197998;
6033.426425;0.998096959;
6033.439616;0.996554199;
6033.452806;0.994124036;
6033.465996;0.991270329;
6033.479185;0.989182085;
6033.492373;0.986167678;
6033.505561;0.983468159;
6033.518748;0.981559596;
6033.531934;0.980575565;
6033.545119;0.98050682;
6033.558304;0.981299735;
6033.571487;0.983072466;
6033.584671;0.985201474;
6033.597853;0.987589558;
6033.611035;0.989553935;
6033.624216;0.99136833;
6033.637396;0.993263962;
6033.650575;0.994608044;
6033.663754;0.996199078;
6033.676932;0.996607944;
6033.690109;0.99813914;
6033.703286;0.998920132;
6033.716462;0.998698691;
6033.729637;0.998821508;
6033.742811;0.998782125;
6033.755985;0.997700953;
6033.769158;0.997466008;
6033.78233;0.99677333;
6033.795501;0.995441287;
6033.808672;0.994383756;
6033.821842;0.992452909;
6033.835011;0.990383511;
6033.84818;0.988435061;
6033.861348;0.986531836;
6033.874515;0.984468023;
6033.887681;0.98234509;
6033.900847;0.979291735;
6033.914011;0.975511754;
6033.927176;0.968879815;
6033.940339;0.959931921;
6033.953502;0.94748472;
6033.966664;0.931837755;
6033.979825;0.91366262;
6033.992985;0.895660645;
6034.006145;0.880784413;
6034.019304;0.871937138;
6034.032463;0.870748154;
6034.04562;0.876432441;
6034.058777;0.888569059;
6034.071933;0.903488159;
6034.085089;0.918458963;
6034.098243;0.932251616;
6034.111397;0.943244979;
6034.12455;0.950859292;
6034.137703;0.95574513;
6034.150855;0.957753508;
6034.164006;0.956615197;
6034.177156;0.955553034;
6034.190306;0.954281172;
6034.203455;0.954492827;
6034.216603;0.957129096;
6034.22975;0.960651388;
6034.242897;0.964762877;
6034.256043;0.970047225;
6034.269188;0.975397976;
6034.282332;0.980460156;
6034.295476;0.984604031;
6034.308619;0.988071197;
6034.321762;0.990328999;
6034.334903;0.992243205;
6034.348044;0.992046255;
6034.361184;0.991481212;
6034.374323;0.991496218;
6034.387462;0.989934365;
6034.4006;0.987862204;
6034.413737;0.985912325;
6034.426874;0.982188023;
6034.44001;0.97873346;
6034.453145;0.975614034;
6034.466279;0.973405633;
6034.479412;0.971623627;
6034.492545;0.971395042;
6034.505677;0.971642032;
6034.518809;0.972994756;
6034.53194;0.975859904;
6034.545069;0.978843068;
6034.558199;0.982153501;
6034.571327;0.98523133;
6034.584455;0.98770965;
6034.597582;0.988741748;
6034.610708;0.990106224;
6034.623834;0.990493345;
6034.636959;0.990131538;
6034.650083;0.990378818;
6034.663206;0.991004007;
6034.676329;0.991898589;
6034.689451;0.992280833;
6034.702572;0.993730323;
6034.715693;0.994892767;
6034.728813;0.995501279;
6034.741932;0.996340745;
6034.75505;0.996398061;
6034.768168;0.997067378;
6034.781284;0.996975427;
6034.794401;0.996123596;
6034.807516;0.995537303;
6034.820631;0.994867981;
6034.833745;0.993257262;
6034.846858;0.991708718;
6034.85997;0.990085231;
6034.873082;0.988406402;
6034.886193;0.98645443;
6034.899304;0.98453079;
6034.912413;0.983531566;
6034.925522;0.981486811;
6034.93863;0.981117987;
6034.951738;0.979892066;
6034.964845;0.980029385;
6034.977951;0.98066585;
6034.991056;0.981709321;
6035.00416;0.983776249;
6035.017264;0.985395619;
6035.030367;0.987834913;
6035.04347;0.989443978;
6035.056571;0.990355598;
6035.069672;0.991789836;
6035.082773;0.992176479;
6035.095872;0.992098351;
6035.108971;0.99222306;
6035.122069;0.99178317;
6035.135166;0.990298972;
6035.148263;0.989629888;
6035.161359;0.989183773;
6035.174454;0.988550396;
6035.187548;0.988134592;
6035.200642;0.987097745;
6035.213735;0.984565751;
6035.226827;0.980783121;
6035.239919;0.974680271;
6035.253009;0.966732795;
6035.266099;0.955590284;
6035.279189;0.941581237;
6035.292277;0.927716754;
6035.305365;0.914997066;
6035.318452;0.90655615;
6035.331539;0.903763842;
6035.344625;0.90636113;
6035.35771;0.914085881;
6035.370794;0.925741053;
6035.383878;0.937138175;
6035.39696;0.947848678;
6035.410042;0.957530116;
6035.423124;0.965426633;
6035.436205;0.970792229;
6035.449284;0.975560634;
6035.462364;0.979454275;
6035.475442;0.982938287;
6035.48852;0.985678535;
6035.501597;0.988217923;
6035.514673;0.990639934;
6035.527749;0.992835417;
6035.540824;0.993836108;
6035.553898;0.995080834;
6035.566972;0.99582724;
6035.580044;0.996187623;
6035.593116;0.996611137;
6035.606188;0.997464416;
6035.619258;0.998034451;
6035.632328;0.998144975;
6035.645397;0.99896596;
6035.658465;0.999826514;
6035.671533;0.999847266;
6035.6846;1.000494011;
6035.697666;1.000728155;
6035.710732;1.000967577;
6035.723797;1.001241775;
6035.736861;1.001703994;
6035.749924;1.001568802;
6035.762987;1.001514801;
6035.776048;1.001615624;
6035.78911;1.000791804;
6035.80217;0.999815415;
6035.81523;0.998821466;
6035.828289;0.99816602;
6035.841347;0.997365683;
6035.854405;0.996243513;
6035.867462;0.995177539;
6035.880518;0.994331779;
6035.893573;0.993234226;
6035.906628;0.992140338;
6035.919682;0.992490392;
6035.932735;0.992780872;
6035.945787;0.993661837;
6035.958839;0.99461847;
6035.97189;0.99550789;
6035.984941;0.996662828;
6035.99799;0.998280783;
6036.011039;0.999036366;
6036.024087;0.999217051;
6036.037135;0.999053153;
6036.050182;0.998809843;
6036.063228;0.998842589;
6036.076273;0.997770971;
6036.089318;0.996409862;
6036.102362;0.995298473;
6036.115405;0.99344636;
6036.128447;0.991890796;
6036.141489;0.989657318;
6036.15453;0.987470439;
6036.16757;0.984949618;
6036.18061;0.982274718;
6036.193649;0.980456397;
6036.206687;0.979048773;
6036.219724;0.979065592;
6036.232761;0.979709503;
6036.245797;0.982023086;
6036.258832;0.983301441;
6036.271866;0.985392228;
6036.2849;0.986566512;
6036.297933;0.987338275;
6036.310966;0.987281775;
6036.323997;0.985854727;
6036.337028;0.983462075;
6036.350058;0.979495757;
6036.363088;0.972981588;
6036.376117;0.964745706;
6036.389145;0.955559777;
6036.402172;0.944668667;
6036.415199;0.934197249;
6036.428225;0.926471703;
6036.44125;0.921854858;
6036.454274;0.922158602;
6036.467298;0.926841441;
6036.480321;0.933627863;
6036.493343;0.94298002;
6036.506365;0.952734253;
6036.519386;0.961242412;
6036.532406;0.968554345;
6036.545425;0.974921184;
6036.558444;0.979897466;
6036.571462;0.983043983;
6036.584479;0.984758088;
6036.597496;0.98566336;
6036.610512;0.986111282;
6036.623527;0.986317306;
6036.636541;0.986236309;
6036.649555;0.986840179;
6036.662568;0.987753533;
6036.67558;0.988640162;
6036.688591;0.989539173;
6036.701602;0.990334951;
6036.714612;0.991202737;
6036.727622;0.992849696;
6036.74063;0.99359214;
6036.753638;0.99489498;
6036.766645;0.995290979;
6036.779652;0.996790263;
6036.792658;0.997491824;
6036.805663;0.998670522;
6036.818667;0.999889205;
6036.831671;1.000093117;
6036.844674;1.000731074;
6036.857676;1.001863741;
6036.870677;1.002131981;
6036.883678;1.001836868;
6036.896678;1.002698479;
6036.909677;1.002858677;
6036.922676;1.002376073;
6036.935674;1.002008262;
6036.948671;1.00096096;
6036.961668;1.000813801;
6036.974663;1.000082653;
6036.987658;0.998548374;
6037.000653;0.997374522;
6037.013646;0.996365606;
6037.026639;0.995935635;
6037.039631;0.995954107;
6037.052623;0.995735937;
6037.065613;0.99617346;
6037.078603;0.997122916;
6037.091593;0.997578789;
6037.104581;0.998175443;
6037.117569;0.998412872;
6037.130556;0.998346781;
6037.143543;0.998709511;
6037.156528;0.998201915;
6037.169513;0.997809364;
6037.182498;0.997215745;
6037.195481;0.996380523;
6037.208464;0.995874999;
6037.221446;0.994734706;
6037.234428;0.994162037;
6037.247408;0.99369675;
6037.260388;0.992799145;
6037.273368;0.991874357;
6037.286346;0.990877436;
6037.299324;0.989601248;
6037.312301;0.987370144;
6037.325278;0.984476456;
6037.338253;0.981709155;
6037.351228;0.978196714;
6037.364202;0.975450787;
6037.377176;0.974020758;
6037.390149;0.972818157;
6037.403121;0.972497476;
6037.416092;0.973809425;
6037.429063;0.976233091;
6037.442033;0.979537409;
6037.455002;0.98251283;
6037.467971;0.985909825;
6037.480939;0.988201024;
6037.493906;0.989974196;
6037.506872;0.991545186;
6037.519838;0.992145069;
6037.532803;0.991866672;
6037.545767;0.990255719;
6037.558731;0.988392466;
6037.571693;0.986349742;
6037.584656;0.983236624;
6037.597617;0.980229082;
6037.610578;0.977006502;
6037.623538;0.97472722;
6037.636497;0.972811698;
6037.649455;0.971082774;
6037.662413;0.970981967;
6037.67537;0.971241624;
6037.688327;0.972565666;
6037.701282;0.974389942;
6037.714237;0.977042183;
6037.727192;0.979305314;
6037.740145;0.981898421;
6037.753098;0.983578314;
6037.76605;0.985740237;
6037.779001;0.987057893;
6037.791952;0.989232439;
6037.804902;0.990554721;
6037.817851;0.991937467;
6037.8308;0.993733278;
6037.843748;0.994916711;
6037.856695;0.996481315;
6037.869641;0.996921802;
6037.882587;0.998094128;
6037.895532;0.998694097;
6037.908476;0.999195529;
6037.92142;0.999669616;
6037.934363;0.999699673;
6037.947305;0.999728862;
6037.960246;0.999658835;
6037.973187;0.999861314;
6037.986127;0.999720254;
6037.999066;0.998909512;
6038.012005;0.998473186;
6038.024942;0.997740607;
6038.03788;0.995949119;
6038.050816;0.993481396;
6038.063752;0.990479142;
6038.076687;0.986512675;
6038.089621;0.981857018;
6038.102555;0.97711582;
6038.115487;0.973472048;
6038.12842;0.970065005;
6038.141351;0.96875531;
6038.154282;0.969777999;
6038.167212;0.972310444;
6038.180141;0.976048919;
6038.19307;0.980357558;
6038.205998;0.984429781;
6038.218925;0.987862029;
6038.231851;0.99058526;
6038.244777;0.992457192;
6038.257702;0.994318256;
6038.270626;0.995596059;
6038.28355;0.996928735;
6038.296473;0.997470476;
6038.309395;0.997461803;
6038.322316;0.998958713;
6038.335237;0.999767477;
6038.348157;1.000389002;
6038.361077;1.001303899;
6038.373995;1.002162486;
6038.386913;1.002702366;
6038.39983;1.003291202;
6038.412747;1.003439063;
6038.425663;1.003015993;
6038.438578;1.003621709;
6038.451492;1.003335606;
6038.464406;1.003251292;
6038.477319;1.002093423;
6038.490231;1.002167443;
6038.503142;1.001620074;
6038.516053;1.001269222;
6038.528963;1.000901467;
6038.541873;1.000435362;
6038.554781;1.000100589;
6038.567689;1.000293618;
6038.580596;1.000257511;
6038.593503;1.000420859;
6038.606409;0.99978137;
6038.619314;0.999859573;
6038.632218;0.999851414;
6038.645122;0.998916598;
6038.658025;0.998538226;
6038.670927;0.997812445;
6038.683829;0.997647919;
6038.69673;0.998195999;
6038.70963;0.998748116;
6038.722529;0.999208494;
6038.735428;0.999202437;
6038.748326;0.999986125;
6038.761223;1.000939524;
6038.77412;1.001671919;
6038.787016;1.002752362;
6038.799911;1.003649141;
6038.812805;1.003466035;
6038.825699;1.004205658;
6038.838592;1.003948532;
6038.851484;1.004099302;
6038.864376;1.004156273;
6038.877267;1.003903362;
6038.890157;1.003479942;
6038.903047;1.003293855;
6038.915935;1.003279825;
